NUTS code,NUTS name,Year,Period,age,isco08_1d,value
PT,Portugal,2023,A,30 - 64 years,ISCO_1-3_highly skilled non-manual,1581.232
PT,Portugal,2023,A,30 - 64 years,ISCO 6-8_skilled manual,968.918
PT,Portugal,2023,A,15 - 64 years,ISCO 6-8_skilled manual,1118.841
PT,Portugal,2023,A,15 - 64 years,ISCO_0_armed forces occupations,13.969
PT,Portugal,2023,A,15 - 64 years,ISCO_1-3_highly skilled non-manual,1856.489
PT,Portugal,2023,A,15 - 64 years,ISCO_4-5_low skilled non-manual,1365.272
PT,Portugal,2023,A,15 - 64 years,ISCO_9_elementary occupations,401.662
PT,Portugal,2022,A,15 - 29 years,ISCO 6-8_skilled manual,128.268
PT,Portugal,2022,A,15 - 29 years,ISCO_9_elementary occupations,58.424
PT,Portugal,2022,A,15 - 29 years,ISCO_0_armed forces occupations,3.765
PT,Portugal,2022,A,15 - 29 years,ISCO_1-3_highly skilled non-manual,266.215
PT,Portugal,2022,A,15 - 29 years,ISCO_4-5_low skilled non-manual,235.187
PT,Portugal,2022,A,15 - 64 years,ISCO_4-5_low skilled non-manual,1331.753
PT,Portugal,2022,A,15 - 64 years,ISCO_1-3_highly skilled non-manual,1864.73
PT,Portugal,2022,A,15 - 64 years,ISCO_9_elementary occupations,376.149
PT,Portugal,2022,A,15 - 64 years,ISCO_0_armed forces occupations,20.695
PT,Portugal,2022,A,15 - 64 years,ISCO 6-8_skilled manual,1082.568
PT,Portugal,2022,A,30 - 64 years,ISCO_1-3_highly skilled non-manual,1598.512
PT,Portugal,2022,A,30 - 64 years,ISCO 6-8_skilled manual,949.574
PT,Portugal,2022,A,30 - 64 years,ISCO_9_elementary occupations,311.915
PT,Portugal,2022,A,30 - 64 years,ISCO_0_armed forces occupations,11.889
PT,Portugal,2022,A,30 - 64 years,ISCO_4-5_low skilled non-manual,1096.564
PT,Portugal,2021,A,30 - 64 years,ISCO_4-5_low skilled non-manual,1063.936
PT,Portugal,2021,A,30 - 64 years,ISCO_9_elementary occupations,305.982
PT,Portugal,2021,A,30 - 64 years,ISCO_0_armed forces occupations,10.272
PT,Portugal,2021,A,30 - 64 years,ISCO_1-3_highly skilled non-manual,1593.783
PT,Portugal,2021,A,30 - 64 years,ISCO 6-8_skilled manual,947.919
PT,Portugal,2021,A,15 - 29 years,ISCO_9_elementary occupations,38.232
PT,Portugal,2021,A,15 - 29 years,ISCO_0_armed forces occupations,0.0
PT,Portugal,2021,A,15 - 29 years,ISCO_4-5_low skilled non-manual,229.816
PT,Portugal,2021,A,15 - 29 years,ISCO_1-3_highly skilled non-manual,260.662
PT,Portugal,2021,A,15 - 29 years,ISCO 6-8_skilled manual,116.551
PT,Portugal,2021,A,15 - 64 years,ISCO_9_elementary occupations,352.714
PT,Portugal,2021,A,15 - 64 years,ISCO_0_armed forces occupations,22.232
PT,Portugal,2021,A,15 - 64 years,ISCO_1-3_highly skilled non-manual,1854.445
PT,Portugal,2021,A,15 - 64 years,ISCO 6-8_skilled manual,1068.836
PT,Portugal,2021,A,15 - 64 years,ISCO_4-5_low skilled non-manual,1293.753
PT,Portugal,2020,A,30 - 64 years,ISCO_9_elementary occupations,331.457
PT,Portugal,2020,A,30 - 64 years,ISCO_4-5_low skilled non-manual,1034.675
PT,Portugal,2020,A,30 - 64 years,ISCO_1-3_highly skilled non-manual,1525.755
PT,Portugal,2020,A,30 - 64 years,ISCO 6-8_skilled manual,965.374
PT,Portugal,2020,A,30 - 64 years,ISCO_0_armed forces occupations,8.936
PT,Portugal,2020,A,15 - 29 years,ISCO_9_elementary occupations,37.858
PT,Portugal,2020,A,15 - 29 years,ISCO 6-8_skilled manual,122.193
PT,Portugal,2020,A,15 - 29 years,ISCO_4-5_low skilled non-manual,245.908
PT,Portugal,2020,A,15 - 29 years,ISCO_1-3_highly skilled non-manual,247.877
PT,Portugal,2020,A,15 - 29 years,ISCO_0_armed forces occupations,0.0
PT,Portugal,2020,A,15 - 64 years,ISCO_1-3_highly skilled non-manual,1773.629
PT,Portugal,2020,A,15 - 64 years,ISCO 6-8_skilled manual,1094.785
PT,Portugal,2020,A,15 - 64 years,ISCO_9_elementary occupations,379.3
PT,Portugal,2020,A,15 - 64 years,ISCO_0_armed forces occupations,15.56
PT,Portugal,2020,A,15 - 64 years,ISCO_4-5_low skilled non-manual,1280.583
PT,Portugal,2019,A,15 - 64 years,ISCO_0_armed forces occupations,17.17
PT,Portugal,2019,A,15 - 64 years,ISCO_9_elementary occupations,424.36
PT,Portugal,2019,A,15 - 64 years,ISCO_4-5_low skilled non-manual,1323.503
PT,Portugal,2019,A,15 - 64 years,ISCO 6-8_skilled manual,1156.226
PT,Portugal,2019,A,15 - 64 years,ISCO_1-3_highly skilled non-manual,1725.401
PT,Portugal,2019,A,30 - 64 years,ISCO_1-3_highly skilled non-manual,1482.948
PT,Portugal,2019,A,30 - 64 years,ISCO_4-5_low skilled non-manual,1047.735
PT,Portugal,2019,A,30 - 64 years,ISCO_9_elementary occupations,359.991
PT,Portugal,2019,A,30 - 64 years,ISCO_0_armed forces occupations,9.024
PT,Portugal,2019,A,30 - 64 years,ISCO 6-8_skilled manual,1002.242
PT,Portugal,2019,A,15 - 29 years,ISCO_0_armed forces occupations,0.0
PT,Portugal,2019,A,15 - 29 years,ISCO_1-3_highly skilled non-manual,242.452
PT,Portugal,2019,A,15 - 29 years,ISCO 6-8_skilled manual,144.846
PT,Portugal,2019,A,15 - 29 years,ISCO_9_elementary occupations,53.882
PT,Portugal,2019,A,15 - 29 years,ISCO_4-5_low skilled non-manual,275.769
PT,Portugal,2018,A,15 - 29 years,ISCO_9_elementary occupations,62.996
PT,Portugal,2018,A,15 - 29 years,ISCO 6-8_skilled manual,152.043
PT,Portugal,2018,A,15 - 29 years,ISCO_0_armed forces occupations,0.0
PT,Portugal,2018,A,15 - 29 years,ISCO_4-5_low skilled non-manual,258.412
PT,Portugal,2018,A,15 - 29 years,ISCO_1-3_highly skilled non-manual,228.247
PT,Portugal,2018,A,15 - 64 years,ISCO_1-3_highly skilled non-manual,1692.045
PT,Portugal,2018,A,15 - 64 years,ISCO_0_armed forces occupations,21.581
PT,Portugal,2018,A,15 - 64 years,ISCO_4-5_low skilled non-manual,1250.708
PT,Portugal,2018,A,15 - 64 years,ISCO 6-8_skilled manual,1182.979
PT,Portugal,2018,A,15 - 64 years,ISCO_9_elementary occupations,465.075
PT,Portugal,2018,A,30 - 64 years,ISCO_9_elementary occupations,392.733
PT,Portugal,2018,A,30 - 64 years,ISCO_1-3_highly skilled non-manual,1463.796
PT,Portugal,2018,A,30 - 64 years,ISCO_0_armed forces occupations,9.694
PT,Portugal,2018,A,30 - 64 years,ISCO_4-5_low skilled non-manual,992.299
PT,Portugal,2018,A,30 - 64 years,ISCO 6-8_skilled manual,1021.693
PT,Portugal,2017,A,30 - 64 years,ISCO_9_elementary occupations,406.96
PT,Portugal,2017,A,30 - 64 years,ISCO_1-3_highly skilled non-manual,1460.15
PT,Portugal,2017,A,30 - 64 years,ISCO 6-8_skilled manual,1005.2
PT,Portugal,2017,A,30 - 64 years,ISCO_4-5_low skilled non-manual,919.942
PT,Portugal,2017,A,30 - 64 years,ISCO_0_armed forces occupations,8.469
PT,Portugal,2017,A,15 - 64 years,ISCO_0_armed forces occupations,12.294
PT,Portugal,2017,A,15 - 64 years,ISCO_4-5_low skilled non-manual,1175.714
PT,Portugal,2017,A,15 - 64 years,ISCO_9_elementary occupations,489.969
PT,Portugal,2017,A,15 - 64 years,ISCO_1-3_highly skilled non-manual,1670.397
PT,Portugal,2017,A,15 - 64 years,ISCO 6-8_skilled manual,1159.622
PT,Portugal,2017,A,15 - 29 years,ISCO 6-8_skilled manual,145.502
PT,Portugal,2017,A,15 - 29 years,ISCO_0_armed forces occupations,0.0
PT,Portugal,2017,A,15 - 29 years,ISCO_9_elementary occupations,76.373
PT,Portugal,2017,A,15 - 29 years,ISCO_1-3_highly skilled non-manual,205.901
PT,Portugal,2017,A,15 - 29 years,ISCO_4-5_low skilled non-manual,255.774
PT,Portugal,2016,A,30 - 64 years,ISCO_4-5_low skilled non-manual,879.648
PT,Portugal,2016,A,30 - 64 years,ISCO 6-8_skilled manual,986.575
PT,Portugal,2016,A,30 - 64 years,ISCO_0_armed forces occupations,6.318
PT,Portugal,2016,A,30 - 64 years,ISCO_1-3_highly skilled non-manual,1426.522
PT,Portugal,2016,A,30 - 64 years,ISCO_9_elementary occupations,400.51
PT,Portugal,2016,A,15 - 64 years,ISCO_9_elementary occupations,472.18
PT,Portugal,2016,A,15 - 64 years,ISCO_1-3_highly skilled non-manual,1628.17
PT,Portugal,2016,A,15 - 64 years,ISCO 6-8_skilled manual,1127.133
PT,Portugal,2016,A,15 - 64 years,ISCO_0_armed forces occupations,14.814
PT,Portugal,2016,A,15 - 64 years,ISCO_4-5_low skilled non-manual,1123.071
PT,Portugal,2016,A,15 - 29 years,ISCO_9_elementary occupations,63.019
PT,Portugal,2016,A,15 - 29 years,ISCO 6-8_skilled manual,130.503
PT,Portugal,2016,A,15 - 29 years,ISCO_0_armed forces occupations,4.572
PT,Portugal,2016,A,15 - 29 years,ISCO_1-3_highly skilled non-manual,201.648
PT,Portugal,2016,A,15 - 29 years,ISCO_4-5_low skilled non-manual,243.425
PT,Portugal,2015,A,15 - 29 years,ISCO 6-8_skilled manual,132.467
PT,Portugal,2015,A,15 - 29 years,ISCO_0_armed forces occupations,4.662
PT,Portugal,2015,A,15 - 29 years,ISCO_4-5_low skilled non-manual,232.332
PT,Portugal,2015,A,15 - 29 years,ISCO_9_elementary occupations,65.621
PT,Portugal,2015,A,15 - 29 years,ISCO_1-3_highly skilled non-manual,191.843
PT,Portugal,2015,A,15 - 64 years,ISCO 6-8_skilled manual,1129.23
PT,Portugal,2015,A,15 - 64 years,ISCO_0_armed forces occupations,21.276
PT,Portugal,2015,A,15 - 64 years,ISCO_1-3_highly skilled non-manual,1584.689
PT,Portugal,2015,A,15 - 64 years,ISCO_9_elementary occupations,480.348
PT,Portugal,2015,A,15 - 64 years,ISCO_4-5_low skilled non-manual,1086.546
PT,Portugal,2015,A,30 - 64 years,ISCO 6-8_skilled manual,987.267
PT,Portugal,2015,A,30 - 64 years,ISCO_0_armed forces occupations,11.518
PT,Portugal,2015,A,30 - 64 years,ISCO_1-3_highly skilled non-manual,1389.398
PT,Portugal,2015,A,30 - 64 years,ISCO_4-5_low skilled non-manual,854.214
PT,Portugal,2015,A,30 - 64 years,ISCO_9_elementary occupations,404.517
PT,Portugal,2014,A,15 - 29 years,ISCO_9_elementary occupations,67.386
PT,Portugal,2014,A,15 - 29 years,ISCO 6-8_skilled manual,139.949
PT,Portugal,2014,A,15 - 29 years,ISCO_0_armed forces occupations,0.0
PT,Portugal,2014,A,15 - 29 years,ISCO_1-3_highly skilled non-manual,188.249
PT,Portugal,2014,A,15 - 29 years,ISCO_4-5_low skilled non-manual,223.916
PT,Portugal,2014,A,15 - 64 years,ISCO 6-8_skilled manual,1145.924
PT,Portugal,2014,A,15 - 64 years,ISCO_0_armed forces occupations,17.012
PT,Portugal,2014,A,15 - 64 years,ISCO_1-3_highly skilled non-manual,1530.818
PT,Portugal,2014,A,15 - 64 years,ISCO_4-5_low skilled non-manual,1062.606
PT,Portugal,2014,A,15 - 64 years,ISCO_9_elementary occupations,490.854
PT,Portugal,2014,A,30 - 64 years,ISCO_0_armed forces occupations,9.242
PT,Portugal,2014,A,30 - 64 years,ISCO_1-3_highly skilled non-manual,1338.945
PT,Portugal,2014,A,30 - 64 years,ISCO_4-5_low skilled non-manual,838.691
PT,Portugal,2014,A,30 - 64 years,ISCO_9_elementary occupations,414.174
PT,Portugal,2014,A,30 - 64 years,ISCO 6-8_skilled manual,995.934
PT,Portugal,2013,A,15 - 64 years,ISCO_1-3_highly skilled non-manual,1403.848
PT,Portugal,2013,A,15 - 64 years,ISCO 6-8_skilled manual,1161.202
PT,Portugal,2013,A,15 - 64 years,ISCO_0_armed forces occupations,17.353
PT,Portugal,2013,A,15 - 64 years,ISCO_4-5_low skilled non-manual,1050.929
PT,Portugal,2013,A,15 - 64 years,ISCO_9_elementary occupations,516.156
PT,Portugal,2013,A,15 - 29 years,ISCO_4-5_low skilled non-manual,223.1
PT,Portugal,2013,A,15 - 29 years,ISCO 6-8_skilled manual,138.344
PT,Portugal,2013,A,15 - 29 years,ISCO_0_armed forces occupations,0.0
PT,Portugal,2013,A,15 - 29 years,ISCO_1-3_highly skilled non-manual,175.092
PT,Portugal,2013,A,15 - 29 years,ISCO_9_elementary occupations,70.608
PT,Portugal,2013,A,30 - 64 years,ISCO 6-8_skilled manual,1012.614
PT,Portugal,2013,A,30 - 64 years,ISCO_0_armed forces occupations,7.381
PT,Portugal,2013,A,30 - 64 years,ISCO_1-3_highly skilled non-manual,1225.201
PT,Portugal,2013,A,30 - 64 years,ISCO_4-5_low skilled non-manual,827.829
PT,Portugal,2013,A,30 - 64 years,ISCO_9_elementary occupations,436.235
PT,Portugal,2012,A,30 - 64 years,ISCO_1-3_highly skilled non-manual,1174.42
PT,Portugal,2012,A,30 - 64 years,ISCO 6-8_skilled manual,1093.584
PT,Portugal,2012,A,30 - 64 years,ISCO_0_armed forces occupations,10.049
PT,Portugal,2012,A,30 - 64 years,ISCO_4-5_low skilled non-manual,827.393
PT,Portugal,2012,A,30 - 64 years,ISCO_9_elementary occupations,443.91
PT,Portugal,2012,A,15 - 29 years,ISCO 6-8_skilled manual,161.11
PT,Portugal,2012,A,15 - 29 years,ISCO_0_armed forces occupations,10.045
PT,Portugal,2012,A,15 - 29 years,ISCO_1-3_highly skilled non-manual,191.896
PT,Portugal,2012,A,15 - 29 years,ISCO_4-5_low skilled non-manual,237.122
PT,Portugal,2012,A,15 - 29 years,ISCO_9_elementary occupations,72.148
PT,Portugal,2012,A,15 - 64 years,ISCO 6-8_skilled manual,1265.566
PT,Portugal,2012,A,15 - 64 years,ISCO_0_armed forces occupations,26.754
PT,Portugal,2012,A,15 - 64 years,ISCO_1-3_highly skilled non-manual,1370.084
PT,Portugal,2012,A,15 - 64 years,ISCO_4-5_low skilled non-manual,1064.516
PT,Portugal,2012,A,15 - 64 years,ISCO_9_elementary occupations,525.364
PT,Portugal,2011,A,15 - 29 years,ISCO_4-5_low skilled non-manual,282.139
PT,Portugal,2011,A,15 - 29 years,ISCO 6-8_skilled manual,178.382
PT,Portugal,2011,A,15 - 29 years,ISCO_0_armed forces occupations,10.681
PT,Portugal,2011,A,15 - 29 years,ISCO_1-3_highly skilled non-manual,211.446
PT,Portugal,2011,A,15 - 29 years,ISCO_9_elementary occupations,78.734
PT,Portugal,2011,A,15 - 64 years,ISCO 6-8_skilled manual,1391.631
PT,Portugal,2011,A,15 - 64 years,ISCO_0_armed forces occupations,26.308
PT,Portugal,2011,A,15 - 64 years,ISCO_1-3_highly skilled non-manual,1340.787
PT,Portugal,2011,A,15 - 64 years,ISCO_4-5_low skilled non-manual,1137.881
PT,Portugal,2011,A,15 - 64 years,ISCO_9_elementary occupations,552.005
PT,Portugal,2011,A,30 - 64 years,ISCO 6-8_skilled manual,1206.355
PT,Portugal,2011,A,30 - 64 years,ISCO_0_armed forces occupations,8.445
PT,Portugal,2011,A,30 - 64 years,ISCO_1-3_highly skilled non-manual,1124.934
PT,Portugal,2011,A,30 - 64 years,ISCO_4-5_low skilled non-manual,855.739
PT,Portugal,2011,A,30 - 64 years,ISCO_9_elementary occupations,465.739
PT,Portugal,2010,A,15 - 64 years,Not stated,597.231
PT,Portugal,2010,A,15 - 29 years,Not stated,76.592
PT,Portugal,2010,A,30 - 64 years,Not stated,549.824
PT,Portugal,2009,A,15 - 29 years,Not stated,173.7
PT,Portugal,2009,A,15 - 64 years,Not stated,448.956
PT,Portugal,2009,A,30 - 64 years,Not stated,481.291
PT,Portugal,2008,A,15 - 29 years,Not stated,107.87
PT,Portugal,2008,A,15 - 64 years,Not stated,640.857
PT,Portugal,2008,A,30 - 64 years,Not stated,528.702
PT,Portugal,2024,A,15-64 years,ISCO_9,175.675
PT,Portugal,2024,A,15-64 years,Armed forces,0.0
PT,Portugal,2024,A,15-64 years,ISCO_1-3,804.482
PT,Portugal,2024,A,15-64 years,ISCO_4-5,599.642
PT,Portugal,2024,A,15-64 years,ISCO_6-8,570.435
PT,Portugal,2024,A,15-29 years,ISCO_1-3,126.38
PT,Portugal,2024,A,15-29 years,Armed forces,0.0
PT,Portugal,2024,A,15-29 years,ISCO_4-5,117.887
PT,Portugal,2024,A,15-29 years,ISCO_6-8,72.481
PT,Portugal,2024,A,15-29 years,ISCO_9,20.335
PT,Portugal,2024,A,30-64 years,Armed forces,0.0
PT,Portugal,2024,A,30-64 years,ISCO_1-3,678.101
PT,Portugal,2024,A,30-64 years,ISCO_4-5,481.756
PT,Portugal,2024,A,30-64 years,ISCO_6-8,495.646
PT,Portugal,2024,A,30-64 years,ISCO_9,150.076
RO,Romania,2023,A,15 - 29 years,ISCO_4-5_low skilled non-manual,252.504
RO,Romania,2023,A,15 - 29 years,ISCO 6-8_skilled manual,369.758
RO,Romania,2023,A,15 - 29 years,ISCO_1-3_highly skilled non-manual,237.915
RO,Romania,2023,A,15 - 29 years,ISCO_0_armed forces occupations,0.0
RO,Romania,2023,A,15 - 29 years,ISCO_9_elementary occupations,168.136
RO,Romania,2023,A,15 - 64 years,ISCO_4-5_low skilled non-manual,1680.743
RO,Romania,2023,A,15 - 64 years,ISCO_0_armed forces occupations,36.635
RO,Romania,2023,A,15 - 64 years,ISCO_1-3_highly skilled non-manual,2081.939
RO,Romania,2023,A,15 - 64 years,ISCO 6-8_skilled manual,3015.592
RO,Romania,2023,A,15 - 64 years,ISCO_9_elementary occupations,787.746
RO,Romania,2023,A,30 - 64 years,ISCO 6-8_skilled manual,2645.835
RO,Romania,2023,A,30 - 64 years,ISCO_0_armed forces occupations,26.969
RO,Romania,2023,A,30 - 64 years,ISCO_1-3_highly skilled non-manual,1844.025
RO,Romania,2023,A,30 - 64 years,ISCO_9_elementary occupations,619.61
RO,Romania,2023,A,30 - 64 years,ISCO_4-5_low skilled non-manual,1428.235
RO,Romania,2022,A,15 - 64 years,ISCO_9_elementary occupations,761.005
RO,Romania,2022,A,15 - 64 years,ISCO_4-5_low skilled non-manual,1725.734
RO,Romania,2022,A,15 - 64 years,ISCO_0_armed forces occupations,25.349
RO,Romania,2022,A,15 - 64 years,ISCO 6-8_skilled manual,3001.96
RO,Romania,2022,A,15 - 64 years,ISCO_1-3_highly skilled non-manual,2190.533
RO,Romania,2022,A,30 - 64 years,ISCO_1-3_highly skilled non-manual,1933.415
RO,Romania,2022,A,30 - 64 years,ISCO_4-5_low skilled non-manual,1458.736
RO,Romania,2022,A,30 - 64 years,ISCO_0_armed forces occupations,21.611
RO,Romania,2022,A,30 - 64 years,ISCO 6-8_skilled manual,2596.984
RO,Romania,2022,A,30 - 64 years,ISCO_9_elementary occupations,594.065
RO,Romania,2022,A,15 - 29 years,ISCO_0_armed forces occupations,0.0
RO,Romania,2022,A,15 - 29 years,ISCO_9_elementary occupations,166.94
RO,Romania,2022,A,15 - 29 years,ISCO_4-5_low skilled non-manual,266.998
RO,Romania,2022,A,15 - 29 years,ISCO 6-8_skilled manual,404.976
RO,Romania,2022,A,15 - 29 years,ISCO_1-3_highly skilled non-manual,257.119
RO,Romania,2021,A,30 - 64 years,ISCO_9_elementary occupations,639.403
RO,Romania,2021,A,30 - 64 years,ISCO 6-8_skilled manual,2595.134
RO,Romania,2021,A,30 - 64 years,ISCO_1-3_highly skilled non-manual,1842.398
RO,Romania,2021,A,30 - 64 years,ISCO_0_armed forces occupations,18.742
RO,Romania,2021,A,30 - 64 years,ISCO_4-5_low skilled non-manual,1413.047
RO,Romania,2021,A,15 - 64 years,ISCO 6-8_skilled manual,3018.342
RO,Romania,2021,A,15 - 64 years,ISCO_9_elementary occupations,807.154
RO,Romania,2021,A,15 - 64 years,ISCO_4-5_low skilled non-manual,1700.691
RO,Romania,2021,A,15 - 64 years,ISCO_0_armed forces occupations,38.509
RO,Romania,2021,A,15 - 64 years,ISCO_1-3_highly skilled non-manual,2095.321
RO,Romania,2021,A,15 - 29 years,ISCO_9_elementary occupations,167.751
RO,Romania,2021,A,15 - 29 years,ISCO_0_armed forces occupations,0.0
RO,Romania,2021,A,15 - 29 years,ISCO 6-8_skilled manual,423.211
RO,Romania,2021,A,15 - 29 years,ISCO_1-3_highly skilled non-manual,252.923
RO,Romania,2021,A,15 - 29 years,ISCO_4-5_low skilled non-manual,287.645
RO,Romania,2020,A,30 - 64 years,ISCO_9_elementary occupations,628.871
RO,Romania,2020,A,30 - 64 years,ISCO_4-5_low skilled non-manual,1408.831
RO,Romania,2020,A,30 - 64 years,ISCO 6-8_skilled manual,3106.878
RO,Romania,2020,A,30 - 64 years,ISCO_1-3_highly skilled non-manual,1785.325
RO,Romania,2020,A,30 - 64 years,ISCO_0_armed forces occupations,42.705
RO,Romania,2020,A,15 - 64 years,ISCO_9_elementary occupations,801.572
RO,Romania,2020,A,15 - 64 years,ISCO_4-5_low skilled non-manual,1709.894
RO,Romania,2020,A,15 - 64 years,ISCO_0_armed forces occupations,49.724
RO,Romania,2020,A,15 - 64 years,ISCO 6-8_skilled manual,3642.81
RO,Romania,2020,A,15 - 64 years,ISCO_1-3_highly skilled non-manual,2054.557
RO,Romania,2020,A,15 - 29 years,ISCO_9_elementary occupations,172.702
RO,Romania,2020,A,15 - 29 years,ISCO_1-3_highly skilled non-manual,269.231
RO,Romania,2020,A,15 - 29 years,ISCO_0_armed forces occupations,0.0
RO,Romania,2020,A,15 - 29 years,ISCO 6-8_skilled manual,535.932
RO,Romania,2020,A,15 - 29 years,ISCO_4-5_low skilled non-manual,301.064
RO,Romania,2019,A,30 - 64 years,ISCO 6-8_skilled manual,3198.173
RO,Romania,2019,A,30 - 64 years,ISCO_1-3_highly skilled non-manual,1772.342
RO,Romania,2019,A,30 - 64 years,ISCO_9_elementary occupations,649.019
RO,Romania,2019,A,30 - 64 years,ISCO_0_armed forces occupations,44.716
RO,Romania,2019,A,30 - 64 years,ISCO_4-5_low skilled non-manual,1389.518
RO,Romania,2019,A,15 - 29 years,ISCO 6-8_skilled manual,570.444
RO,Romania,2019,A,15 - 29 years,ISCO_9_elementary occupations,173.903
RO,Romania,2019,A,15 - 29 years,ISCO_4-5_low skilled non-manual,292.716
RO,Romania,2019,A,15 - 29 years,ISCO_1-3_highly skilled non-manual,299.832
RO,Romania,2019,A,15 - 29 years,ISCO_0_armed forces occupations,0.0
RO,Romania,2019,A,15 - 64 years,ISCO 6-8_skilled manual,3768.619
RO,Romania,2019,A,15 - 64 years,ISCO_1-3_highly skilled non-manual,2072.176
RO,Romania,2019,A,15 - 64 years,ISCO_4-5_low skilled non-manual,1682.234
RO,Romania,2019,A,15 - 64 years,ISCO_0_armed forces occupations,51.504
RO,Romania,2019,A,15 - 64 years,ISCO_9_elementary occupations,822.925
RO,Romania,2018,A,30 - 64 years,ISCO_0_armed forces occupations,48.703
RO,Romania,2018,A,30 - 64 years,ISCO 6-8_skilled manual,3202.019
RO,Romania,2018,A,30 - 64 years,ISCO_9_elementary occupations,626.231
RO,Romania,2018,A,30 - 64 years,ISCO_1-3_highly skilled non-manual,1702.127
RO,Romania,2018,A,30 - 64 years,ISCO_4-5_low skilled non-manual,1370.726
RO,Romania,2018,A,15 - 64 years,ISCO_0_armed forces occupations,55.169
RO,Romania,2018,A,15 - 64 years,ISCO 6-8_skilled manual,3809.804
RO,Romania,2018,A,15 - 64 years,ISCO_9_elementary occupations,798.812
RO,Romania,2018,A,15 - 64 years,ISCO_4-5_low skilled non-manual,1690.585
RO,Romania,2018,A,15 - 64 years,ISCO_1-3_highly skilled non-manual,2012.818
RO,Romania,2018,A,15 - 29 years,ISCO_0_armed forces occupations,0.0
RO,Romania,2018,A,15 - 29 years,ISCO 6-8_skilled manual,607.784
RO,Romania,2018,A,15 - 29 years,ISCO_1-3_highly skilled non-manual,310.689
RO,Romania,2018,A,15 - 29 years,ISCO_9_elementary occupations,166.586
RO,Romania,2018,A,15 - 29 years,ISCO_4-5_low skilled non-manual,319.858
RO,Romania,2017,A,15 - 29 years,ISCO 6-8_skilled manual,630.126
RO,Romania,2017,A,15 - 29 years,ISCO_1-3_highly skilled non-manual,310.752
RO,Romania,2017,A,15 - 29 years,ISCO_0_armed forces occupations,0.0
RO,Romania,2017,A,15 - 29 years,ISCO_4-5_low skilled non-manual,345.489
RO,Romania,2017,A,15 - 29 years,ISCO_9_elementary occupations,180.105
