geo,NUTS_level,year,GDP,GDP_pct_diff
EE0,1,2021,121.9,7.2
EE0,1,2022,122,0.1
EE0,1,2023,118.3,-3
EE00,2,2008,95.7,-5.1
EE00,2,2009,81.7,-14.6
EE00,2,2010,83.7,2.4
EE00,2,2011,90.1,7.6
EE00,2,2012,93.4,3.7
EE00,2,2013,95,1.8
EE00,2,2014,98.2,3.3
EE00,2,2015,100,1.8
EE00,2,2016,103.1,3.1
EE00,2,2017,108.9,5.6
EE00,2,2018,112.9,3.7
EE00,2,2019,117.1,3.7
EE00,2,2020,113.8,-2.9
EE00,2,2021,121.9,7.2
EE00,2,2022,122,0.1
EE00,2,2023,118.3,-3
IE,0,2008,73.5,-4.5
IE,0,2009,69.8,-5.1
IE,0,2010,70.9,1.7
IE,0,2011,72.1,1.6
IE,0,2012,71.8,-0.4
IE,0,2013,73.4,2.2
IE,0,2014,80.2,9.3
IE,0,2015,100,24.6
IE,0,2016,101.2,1.2
IE,0,2017,111.4,10
IE,0,2018,119.8,7.5
IE,0,2019,125.8,5
IE,0,2020,134.8,7.2
IE,0,2021,156.8,16.3
IE,0,2022,170.3,8.6
IE,0,2023,160.9,-5.5
IE0,1,2008,73.5,-4.5
IE0,1,2009,69.8,-5.1
IE0,1,2010,70.9,1.7
IE0,1,2011,72.1,1.6
IE0,1,2012,71.8,-0.4
IE0,1,2013,73.4,2.2
IE0,1,2014,80.2,9.3
IE0,1,2015,100,24.6
IE0,1,2016,101.2,1.2
IE0,1,2017,111.4,10
IE0,1,2018,119.8,7.5
IE0,1,2019,125.8,5
IE0,1,2020,134.8,7.2
IE0,1,2021,156.8,16.3
IE0,1,2022,170.3,8.6
IE0,1,2023,160.9,-5.5
IE04,2,2008,101.2,-1.9
IE04,2,2009,87.6,-13.4
IE04,2,2010,98.3,12.2
IE04,2,2011,93.1,-5.3
IE04,2,2012,88.1,-5.4
IE04,2,2013,90.2,2.5
IE04,2,2014,99.2,9.9
IE04,2,2015,100,0.8
IE04,2,2016,102.5,2.5
IE04,2,2017,105.7,3.1
IE04,2,2018,109.8,3.9
IE04,2,2019,112.5,2.5
IE04,2,2020,127.3,13.1
IE04,2,2021,143.7,12.9
IE04,2,2022,152.7,6.3
IE04,2,2023,157.2,2.9
IE05,2,2008,56,-8
IE05,2,2009,56.2,0.5
IE05,2,2010,56,-0.4
IE05,2,2011,57.2,2
IE05,2,2012,56.4,-1.3
IE05,2,2013,53.1,-5.8
IE05,2,2014,58,9.2
IE05,2,2015,100,72.4
IE05,2,2016,95.7,-4.3
IE05,2,2017,106.4,11.3
IE05,2,2018,110.1,3.5
IE05,2,2019,116.6,5.8
IE05,2,2020,128.4,10.2
IE05,2,2021,155.8,21.4
IE05,2,2022,171.6,10.1
IE05,2,2023,152.9,-10.9
IE06,2,2008,81.1,-3.2
IE06,2,2009,76.2,-6.1
IE06,2,2010,76.8,0.8
IE06,2,2011,79,2.8
IE06,2,2012,79.7,1
IE06,2,2013,84.5,6
IE06,2,2014,92.4,9.3
IE06,2,2015,100,8.2
IE06,2,2016,105.2,5.2
IE06,2,2017,116,10.3
IE06,2,2018,128.6,10.9
IE06,2,2019,134.9,4.9
IE06,2,2020,140.9,4.5
IE06,2,2021,159.9,13.5
IE06,2,2022,172.6,8
IE06,2,2023,167.4,-3
EL,0,2008,136.2,0.1
EL,0,2009,130.6,-4.1
EL,0,2010,123.2,-5.7
EL,0,2011,111,-9.9
EL,0,2012,101.8,-8.3
EL,0,2013,99.4,-2.3
EL,0,2014,100.2,0.8
EL,0,2015,100,-0.2
EL,0,2016,100,0
EL,0,2017,101.4,1.5
EL,0,2018,103.5,2.1
EL,0,2019,105.9,2.3
EL,0,2020,96.2,-9.2
EL,0,2021,104.5,8.7
EL,0,2022,110.5,5.7
EL,0,2023,113.1,2.3
EL3,1,2008,136.8,0.4
EL3,1,2009,132.2,-3.4
EL3,1,2010,124.3,-6
EL3,1,2011,111.4,-10.3
EL3,1,2012,100.6,-9.7
EL3,1,2013,98.8,-1.8
EL3,1,2014,100,1.2
EL3,1,2015,100,0
EL3,1,2016,100,0
EL3,1,2017,102,1.9
EL3,1,2018,103.9,1.9
EL3,1,2019,107.4,3.3
EL3,1,2020,98.7,-8
EL3,1,2021,107.7,9.1
EL3,1,2022,114.1,5.9
EL3,1,2023,117.5,3
EL30,2,2008,136.8,0.4
EL30,2,2009,132.2,-3.4
EL30,2,2010,124.3,-6
EL30,2,2011,111.4,-10.3
EL30,2,2012,100.6,-9.7
EL30,2,2013,98.8,-1.8
EL30,2,2014,100,1.2
EL30,2,2015,100,0
EL30,2,2016,100,0
EL30,2,2017,102,1.9
EL30,2,2018,103.9,1.9
EL30,2,2019,107.4,3.3
EL30,2,2020,98.7,-8
EL30,2,2021,107.7,9.1
EL30,2,2022,114.1,5.9
EL30,2,2023,117.5,3
EL4,1,2008,132.4,2.6
EL4,1,2009,123.8,-6.5
EL4,1,2010,116.4,-6
EL4,1,2011,105.4,-9.5
EL4,1,2012,96.7,-8.2
EL4,1,2013,99,2.3
EL4,1,2014,101,2
EL4,1,2015,100,-1
EL4,1,2016,98.1,-1.9
EL4,1,2017,99.9,1.8
EL4,1,2018,101.8,1.9
EL4,1,2019,103.5,1.7
EL4,1,2020,85.6,-17.3
EL4,1,2021,95.4,11.4
EL4,1,2022,103.7,8.8
EL4,1,2023,106.3,2.5
EL41,2,2008,135,1.9
EL41,2,2009,126.8,-6.1
EL41,2,2010,119.4,-5.8
EL41,2,2011,109.9,-7.9
EL41,2,2012,101.6,-7.5
EL41,2,2013,100.4,-1.2
EL41,2,2014,101.6,1.2
EL41,2,2015,100,-1.6
EL41,2,2016,99.1,-0.9
EL41,2,2017,98.8,-0.3
EL41,2,2018,100.3,1.6
EL41,2,2019,102.8,2.4
EL41,2,2020,91.6,-10.8
EL41,2,2021,97.3,6.2
EL41,2,2022,102.5,5.4
EL41,2,2023,105,2.5
EL42,2,2008,132.1,3.7
EL42,2,2009,120,-9.2
EL42,2,2010,112.9,-6
EL42,2,2011,104.1,-7.8
EL42,2,2012,96.6,-7.2
EL42,2,2013,101.5,5.1
EL42,2,2014,102,0.5
EL42,2,2015,100,-1.9
EL42,2,2016,97.2,-2.8
EL42,2,2017,98.1,0.9
EL42,2,2018,101,2.9
EL42,2,2019,102.8,1.8
EL42,2,2020,79,-23.2
EL42,2,2021,89.9,13.9
EL42,2,2022,97.8,8.7
EL42,2,2023,101.6,4
EL43,2,2008,131.8,2
EL43,2,2009,125.6,-4.7
EL43,2,2010,118,-6
EL43,2,2011,104.9,-11.1
EL43,2,2012,95.4,-9
EL43,2,2013,96.8,1.5
EL43,2,2014,100.1,3.4
EL43,2,2015,100,-0.1
EL43,2,2016,98.4,-1.6
EL43,2,2017,101.4,3
EL43,2,2018,102.7,1.3
EL43,2,2019,104.2,1.4
EL43,2,2020,88.5,-15.1
EL43,2,2021,98.6,11.4
EL43,2,2022,108.2,9.7
EL43,2,2023,109.9,1.6
EL5,1,2008,136.4,-0.7
EL5,1,2009,131,-3.9
EL5,1,2010,125,-4.6
EL5,1,2011,113.8,-9
EL5,1,2012,105.5,-7.3
EL5,1,2013,101,-4.3
EL5,1,2014,100.5,-0.5
EL5,1,2015,100,-0.5
EL5,1,2016,100.4,0.4
EL5,1,2017,100.6,0.3
EL5,1,2018,103,2.4
EL5,1,2019,103.7,0.7
EL5,1,2020,94.7,-8.7
EL5,1,2021,101.4,7.1
EL5,1,2022,107.4,5.9
EL5,1,2023,108.8,1.4
EL51,2,2008,138.1,1
EL51,2,2009,132.5,-4
EL51,2,2010,132,-0.4
EL51,2,2011,114.5,-13.2
EL51,2,2012,106.2,-7.3
EL51,2,2013,101.3,-4.6
EL51,2,2014,101.1,-0.2
EL51,2,2015,100,-1.1
EL51,2,2016,101.9,1.9
EL51,2,2017,101.2,-0.7
EL51,2,2018,103.3,2
EL51,2,2019,103.7,0.4
EL51,2,2020,95.2,-8.2
EL51,2,2021,103.2,8.4
EL51,2,2022,106.2,2.9
EL51,2,2023,108.1,1.7
EL52,2,2008,136.7,-0.2
EL52,2,2009,131.2,-4.1
EL52,2,2010,122.1,-6.9
EL52,2,2011,111.2,-9
EL52,2,2012,102.3,-8
EL52,2,2013,98.4,-3.8
EL52,2,2014,98.4,0
EL52,2,2015,100,1.6
EL52,2,2016,101.1,1.1
EL52,2,2017,101.9,0.7
EL52,2,2018,104.9,3
EL52,2,2019,106.9,1.9
EL52,2,2020,98.4,-7.9
EL52,2,2021,105.5,7.2
EL52,2,2022,114,8.1
EL52,2,2023,114.9,0.8
EL53,2,2008,132.5,-5.4
EL53,2,2009,129.7,-2.1
EL53,2,2010,130.1,0.3
EL53,2,2011,127.1,-2.3
EL53,2,2012,126.9,-0.2
EL53,2,2013,114.4,-9.8
EL53,2,2014,109.9,-3.9
EL53,2,2015,100,-9
EL53,2,2016,94,-6
EL53,2,2017,93.7,-0.3
EL53,2,2018,93.3,-0.4
EL53,2,2019,87.3,-6.4
EL53,2,2020,74.8,-14.4
EL53,2,2021,78.1,4.4
EL53,2,2022,76.7,-1.7
EL53,2,2023,79.3,3.3
EL54,2,2008,130.5,-2.4
EL54,2,2009,124.7,-4.5
EL54,2,2010,121.9,-2.2
EL54,2,2011,112.1,-8.1
EL54,2,2012,100.2,-10.6
EL54,2,2013,100,-0.2
EL54,2,2014,100.7,0.7
EL54,2,2015,100,-0.7
EL54,2,2016,100.9,0.9
EL54,2,2017,100.4,-0.5
EL54,2,2018,102.8,2.4
EL54,2,2019,103.8,0.9
EL54,2,2020,94.5,-8.9
EL54,2,2021,101.3,7.2
EL54,2,2022,105.7,4.3
EL54,2,2023,108.6,2.8
EL6,1,2008,136.4,-1.1
EL6,1,2009,129.7,-4.9
EL6,1,2010,121.7,-6.1
EL6,1,2011,109.6,-10
EL6,1,2012,102.8,-6.2
EL6,1,2013,99.6,-3.1
EL6,1,2014,100.1,0.5
EL6,1,2015,100,-0.1
EL6,1,2016,100.3,0.3
EL6,1,2017,101.9,1.6
EL6,1,2018,104.1,2.1
EL6,1,2019,106,1.9
EL6,1,2020,97,-8.5
EL6,1,2021,104.8,8
EL6,1,2022,108.7,3.8
EL6,1,2023,110.6,1.7
EL61,2,2008,131.6,-0.3
EL61,2,2009,125.8,-4.3
EL61,2,2010,114.9,-8.7
EL61,2,2011,102.9,-10.5
EL61,2,2012,98.4,-4.4
EL61,2,2013,97.2,-1.2
EL61,2,2014,99,1.8
EL61,2,2015,100,1
EL61,2,2016,99,-1
EL61,2,2017,99.2,0.3
EL61,2,2018,102.7,3.5
EL61,2,2019,105.9,3.1
EL61,2,2020,98,-7.4
EL61,2,2021,108.8,10.9
EL61,2,2022,110.1,1.2
EL61,2,2023,110.1,0
EL62,2,2008,142.1,2.3
EL62,2,2009,129.1,-9.1
EL62,2,2010,121,-6.3
EL62,2,2011,105.1,-13.1
EL62,2,2012,98.6,-6.2
EL62,2,2013,99.4,0.7
EL62,2,2014,102,2.6
EL62,2,2015,100,-1.9
EL62,2,2016,99.7,-0.3
EL62,2,2017,100.4,0.6
EL62,2,2018,102.4,2
EL62,2,2019,103.5,1.1
EL62,2,2020,81.2,-21.5
EL62,2,2021,91.7,12.9
EL62,2,2022,100.6,9.7
EL62,2,2023,103.5,2.9
EL63,2,2008,139,-2.6
EL63,2,2009,129.8,-6.7
EL63,2,2010,125.1,-3.6
EL63,2,2011,111.2,-11.2
EL63,2,2012,103.8,-6.6
EL63,2,2013,99.6,-4.1
EL63,2,2014,100.9,1.3
EL63,2,2015,100,-0.9
EL63,2,2016,98.7,-1.3
EL63,2,2017,99.3,0.6
EL63,2,2018,99.3,-0.1
EL63,2,2019,101.1,1.9
EL63,2,2020,92.3,-8.7
EL63,2,2021,98.6,6.8
EL63,2,2022,105.5,7
EL63,2,2023,106.2,0.7
EL64,2,2008,144.5,-2.4
EL64,2,2009,139.4,-3.6
EL64,2,2010,130.6,-6.3
EL64,2,2011,118.9,-8.9
EL64,2,2012,110,-7.5
EL64,2,2013,103.3,-6.1
EL64,2,2014,101.1,-2.1
EL64,2,2015,100,-1.1
EL64,2,2016,102.5,2.5
EL64,2,2017,106.1,3.5
EL64,2,2018,110.4,4
EL64,2,2019,111.6,1.1
EL64,2,2020,107.1,-4
EL64,2,2021,114.2,6.5
EL64,2,2022,113.8,-0.3
EL64,2,2023,118.5,4.2
EL65,2,2008,129.1,-0.6
EL65,2,2009,124.7,-3.4
EL65,2,2010,117.9,-5.5
EL65,2,2011,108.5,-8
EL65,2,2012,101.5,-6.5
EL65,2,2013,98.7,-2.7
EL65,2,2014,98.8,0.1
EL65,2,2015,100,1.2
EL65,2,2016,101.4,1.4
EL65,2,2017,103.9,2.5
EL65,2,2018,104.9,0.9
EL65,2,2019,106.6,1.6
EL65,2,2020,97,-9
EL65,2,2021,102.6,5.8
EL65,2,2022,108.7,6
EL65,2,2023,110.3,1.4
ES,0,2008,103.3,0.8
ES,0,2009,99.4,-3.8
ES,0,2010,99.5,0.1
ES,0,2011,98.9,-0.6
ES,0,2012,96,-2.9
ES,0,2013,94.7,-1.4
ES,0,2014,96.1,1.5
ES,0,2015,100,4.1
ES,0,2016,102.9,2.9
ES,0,2017,105.9,2.9
ES,0,2018,108.4,2.4
ES,0,2019,110.6,2
ES,0,2020,98.5,-10.9
ES,0,2021,105,6.7
ES,0,2022,111.5,6.2
ES,0,2023,114.5,2.7
ES1,1,2008,105.5,1.3
ES1,1,2009,101.3,-4
ES1,1,2010,101.7,0.4
ES1,1,2011,100.1,-1.5
ES1,1,2012,97.3,-2.8
ES1,1,2013,95.5,-1.9
ES1,1,2014,96.2,0.7
ES1,1,2015,100,4
ES1,1,2016,102.3,2.3
ES1,1,2017,104.8,2.5
ES1,1,2018,106.9,2
ES1,1,2019,108.4,1.4
ES1,1,2020,98.2,-9.4
ES1,1,2021,104.1,6
ES1,1,2022,109.1,4.8
ES1,1,2023,111.8,2.5
ES11,2,2008,103.1,1.6
ES11,2,2009,99.3,-3.7
ES11,2,2010,99.8,0.5
ES11,2,2011,98.2,-1.6
ES11,2,2012,95.7,-2.5
ES11,2,2013,94.6,-1.1
ES11,2,2014,95.4,0.8
ES11,2,2015,100,4.8
ES11,2,2016,102.6,2.6
ES11,2,2017,105.1,2.5
ES11,2,2018,107.3,2.1
ES11,2,2019,108.9,1.4
ES11,2,2020,99.2,-8.9
ES11,2,2021,105.1,6
ES11,2,2022,110.3,5
ES11,2,2023,112.9,2.3
ES12,2,2008,110.2,0.8
ES12,2,2009,104.8,-4.9
ES12,2,2010,105.4,0.6
ES12,2,2011,104.5,-0.9
ES12,2,2012,100.5,-3.9
ES12,2,2013,97.4,-3
ES12,2,2014,97.3,-0.1
ES12,2,2015,100,2.8
ES12,2,2016,101.4,1.4
ES12,2,2017,103.5,2.1
ES12,2,2018,105.2,1.6
ES12,2,2019,106.5,1.3
ES12,2,2020,95.5,-10.3
ES12,2,2021,100.7,5.4
ES12,2,2022,105.1,4.4
ES12,2,2023,108,2.8
ES13,2,2008,108.1,0.7
ES13,2,2009,104.2,-3.6
ES13,2,2010,103.8,-0.3
ES13,2,2011,101.7,-2.1
ES13,2,2012,99.2,-2.4
ES13,2,2013,96.1,-3.1
ES13,2,2014,97.6,1.5
ES13,2,2015,100,2.5
ES13,2,2016,102.4,2.4
ES13,2,2017,105.5,3
ES13,2,2018,107.8,2.2
ES13,2,2019,109.2,1.3
ES13,2,2020,98.4,-9.9
ES13,2,2021,105.4,7.1
ES13,2,2022,110.3,4.7
ES13,2,2023,113.2,2.6
ES2,1,2008,103.6,1.2
ES2,1,2009,99.5,-4
ES2,1,2010,100.1,0.7
ES2,1,2011,99.3,-0.8
ES2,1,2012,96.5,-2.8
ES2,1,2013,95.3,-1.3
ES2,1,2014,96.8,1.6
ES2,1,2015,100,3.3
ES2,1,2016,102.5,2.5
ES2,1,2017,105.1,2.5
ES2,1,2018,107.4,2.2
ES2,1,2019,109,1.5
ES2,1,2020,98.5,-9.7
ES2,1,2021,104.5,6.1
ES2,1,2022,110.1,5.3
ES2,1,2023,112.9,2.5
ES21,2,2008,102.1,1.2
ES21,2,2009,98.2,-3.8
ES21,2,2010,99,0.8
ES21,2,2011,98.3,-0.7
ES21,2,2012,96.5,-1.8
ES21,2,2013,94.5,-2.1
ES21,2,2014,96.2,1.8
ES21,2,2015,100,4
ES21,2,2016,102.6,2.6
ES21,2,2017,105.1,2.4
ES21,2,2018,107.3,2.1
ES21,2,2019,108.9,1.5
ES21,2,2020,97.7,-10.3
ES21,2,2021,104,6.4
ES21,2,2022,110.7,6.5
ES21,2,2023,113.4,2.4
ES22,2,2008,102.1,1.9
ES22,2,2009,98,-4
ES22,2,2010,98.7,0.6
ES22,2,2011,98.9,0.3
ES22,2,2012,95.8,-3.2
ES22,2,2013,94.7,-1.1
ES22,2,2014,96.6,2
ES22,2,2015,100,3.5
ES22,2,2016,102.5,2.5
ES22,2,2017,106.1,3.6
ES22,2,2018,108.1,1.9
ES22,2,2019,110.6,2.3
ES22,2,2020,99.5,-10.1
ES22,2,2021,106.3,6.9
ES22,2,2022,111.8,5.2
ES22,2,2023,114.2,2.1
ES23,2,2008,106.6,1.6
ES23,2,2009,101.9,-4.4
ES23,2,2010,102.6,0.7
ES23,2,2011,101.4,-1.2
ES23,2,2012,97.8,-3.5
ES23,2,2013,95.3,-2.6
ES23,2,2014,96.4,1.2
ES23,2,2015,100,3.7
ES23,2,2016,101.7,1.7
ES23,2,2017,102.5,0.8
ES23,2,2018,104.5,1.9
ES23,2,2019,105.9,1.4
ES23,2,2020,96.7,-8.7
ES23,2,2021,101.6,5
ES23,2,2022,106.8,5.1
ES23,2,2023,111.3,4.2
ES24,2,2008,106.8,0.7
ES24,2,2009,102.2,-4.3
ES24,2,2010,102.5,0.3
ES24,2,2011,100.9,-1.6
ES24,2,2012,96.5,-4.4
ES24,2,2013,97,0.5
ES24,2,2014,98.1,1.2
ES24,2,2015,100,1.9
ES24,2,2016,102.6,2.6
ES24,2,2017,105.1,2.5
ES24,2,2018,107.9,2.6
ES24,2,2019,109,1.1
ES24,2,2020,99.8,-8.5
ES24,2,2021,105.2,5.5
ES24,2,2022,108.7,3.3
ES24,2,2023,111.6,2.6
ES3,1,2008,98.2,1.5
ES3,1,2009,96,-2.2
ES3,1,2010,96.4,0.4
ES3,1,2011,97.2,0.8
ES3,1,2012,95.8,-1.5
ES3,1,2013,94.1,-1.8
ES3,1,2014,95.7,1.7
ES3,1,2015,100,4.5
ES3,1,2016,103.9,3.9
ES3,1,2017,107.9,3.8
ES3,1,2018,111.1,3
ES3,1,2019,114.3,2.9
ES3,1,2020,102.6,-10.2
ES3,1,2021,109.2,6.4
ES3,1,2022,117.9,8.1
ES3,1,2023,120.9,2.5
ES30,2,2008,98.2,1.5
ES30,2,2009,96,-2.2
ES30,2,2010,96.4,0.4
ES30,2,2011,97.2,0.8
ES30,2,2012,95.8,-1.5
ES30,2,2013,94.1,-1.8
ES30,2,2014,95.7,1.7
ES30,2,2015,100,4.5
ES30,2,2016,103.9,3.9
ES30,2,2017,107.9,3.8
ES30,2,2018,111.1,3
ES30,2,2019,114.3,2.9
ES30,2,2020,102.6,-10.2
ES30,2,2021,109.2,6.4
ES30,2,2022,117.9,8.1
ES30,2,2023,120.9,2.5
ES4,1,2008,106.3,1
ES4,1,2009,102.9,-3.2
ES4,1,2010,103.1,0.2
ES4,1,2011,102.3,-0.8
ES4,1,2012,98.1,-4.1
ES4,1,2013,97,-1.1
ES4,1,2014,96.8,-0.2
ES4,1,2015,100,3.4
ES4,1,2016,102.5,2.5
ES4,1,2017,104.4,1.9
ES4,1,2018,107.2,2.7
ES4,1,2019,108.3,1
ES4,1,2020,99.1,-8.5
ES4,1,2021,104.2,5.1
ES4,1,2022,107.1,2.8
ES4,1,2023,110.4,3.1
ES41,2,2008,106.2,0
ES41,2,2009,102.7,-3.2
ES41,2,2010,102.9,0.2
ES41,2,2011,102.6,-0.3
ES41,2,2012,98.9,-3.7
ES41,2,2013,96.8,-2.1
ES41,2,2014,97.2,0.4
ES41,2,2015,100,2.9
ES41,2,2016,102.3,2.3
ES41,2,2017,103.6,1.2
ES41,2,2018,106.5,2.9
ES41,2,2019,107.3,0.7
ES41,2,2020,98,-8.6
ES41,2,2021,102.9,5
ES41,2,2022,106.5,3.5
ES41,2,2023,109.8,3
ES42,2,2008,107.8,2.2
ES42,2,2009,104.4,-3.1
ES42,2,2010,104.1,-0.2
ES42,2,2011,102.6,-1.5
ES42,2,2012,97.3,-5.1
ES42,2,2013,97.3,-0.1
ES42,2,2014,96,-1.3
ES42,2,2015,100,4.1
ES42,2,2016,103.2,3.2
ES42,2,2017,105.2,2
ES42,2,2018,108.2,2.8
ES42,2,2019,109.3,1
ES42,2,2020,100.7,-7.9
ES42,2,2021,106.4,5.7
ES42,2,2022,109.2,2.6
ES42,2,2023,112.8,3.3
ES43,2,2008,103.8,1.3
ES43,2,2009,100.5,-3.1
ES43,2,2010,101.5,1
ES43,2,2011,100.6,-0.9
ES43,2,2012,97.3,-3.2
ES43,2,2013,96.7,-0.7
ES43,2,2014,96.9,0.2
ES43,2,2015,100,3.2
ES43,2,2016,101.4,1.4
ES43,2,2017,105.2,3.7
ES43,2,2018,106.9,1.6
ES43,2,2019,108.9,1.9
ES43,2,2020,98.9,-9.3
ES43,2,2021,103.3,4.4
ES43,2,2022,104.5,1.2
ES43,2,2023,107.3,2.7
ES5,1,2008,103.8,0.4
ES5,1,2009,99.3,-4.4
ES5,1,2010,99.4,0.1
ES5,1,2011,98,-1.4
ES5,1,2012,95,-3
ES5,1,2013,93.9,-1.2
ES5,1,2014,95.9,2.1
ES5,1,2015,100,4.3
ES5,1,2016,103,3
ES5,1,2017,106.1,3
ES5,1,2018,108.5,2.3
ES5,1,2019,110.8,2.1
ES5,1,2020,97,-12.4
ES5,1,2021,104.4,7.6
ES5,1,2022,111.7,6.9
ES5,1,2023,114.7,2.7
ES51,2,2008,102.5,0.2
ES51,2,2009,98.8,-3.7
ES51,2,2010,99.3,0.5
ES51,2,2011,97.7,-1.5
ES51,2,2012,95,-2.8
ES51,2,2013,93.9,-1.2
ES51,2,2014,95.7,1.9
ES51,2,2015,100,4.5
ES51,2,2016,103.2,3.2
ES51,2,2017,106,2.8
ES51,2,2018,108.4,2.3
ES51,2,2019,110.8,2.2
ES51,2,2020,97.6,-11.9
ES51,2,2021,104.6,7.2
ES51,2,2022,111.4,6.5
ES51,2,2023,114.1,2.5
ES52,2,2008,107.5,0.5
ES52,2,2009,101.2,-5.8
ES52,2,2010,100.8,-0.4
ES52,2,2011,99.2,-1.6
ES52,2,2012,95.3,-3.9
ES52,2,2013,94.2,-1.2
ES52,2,2014,96.3,2.3
ES52,2,2015,100,3.8
ES52,2,2016,102.3,2.3
ES52,2,2017,105.8,3.4
ES52,2,2018,108.2,2.2
ES52,2,2019,110.3,2
ES52,2,2020,98.8,-10.5
ES52,2,2021,106.3,7.6
ES52,2,2022,112.1,5.5
ES52,2,2023,114.7,2.3
ES53,2,2008,99.9,1.6
ES53,2,2009,95.8,-4.1
ES53,2,2010,95.3,-0.6
ES53,2,2011,95.2,-0.1
ES53,2,2012,94,-1.3
ES53,2,2013,92.9,-1.2
ES53,2,2014,95.9,3.2
ES53,2,2015,100,4.3
ES53,2,2016,104.2,4.2
ES53,2,2017,107.4,3
ES53,2,2018,110.6,3
ES53,2,2019,112.7,1.9
ES53,2,2020,87.1,-22.7
ES53,2,2021,97.2,11.5
ES53,2,2022,112.8,16.1
ES53,2,2023,119.2,5.7
ES6,1,2008,105.1,0.3
ES6,1,2009,100.6,-4.3
ES6,1,2010,99.5,-1.1
ES6,1,2011,99.1,-0.4
ES6,1,2012,95.8,-3.4
ES6,1,2013,94.1,-1.7
ES6,1,2014,95.8,1.8
ES6,1,2015,100,4.4
ES6,1,2016,102.6,2.6
ES6,1,2017,105.2,2.6
ES6,1,2018,107.4,2.1
ES6,1,2019,109.5,1.9
ES6,1,2020,98.1,-10.4
ES6,1,2021,104.5,6.6
ES6,1,2022,109.5,4.7
ES6,1,2023,112,2.3
ES61,2,2008,106.1,0.1
ES61,2,2009,101.7,-4.1
ES61,2,2010,100.4,-1.3
ES61,2,2011,100.1,-0.3
ES61,2,2012,96.6,-3.5
ES61,2,2013,94.8,-1.9
ES61,2,2014,96.4,1.7
ES61,2,2015,100,3.8
ES61,2,2016,102.4,2.4
ES61,2,2017,104.9,2.5
ES61,2,2018,107.6,2.5
ES61,2,2019,109.6,1.9
ES61,2,2020,97.8,-10.8
ES61,2,2021,104.2,6.5
ES61,2,2022,109.3,4.9
ES61,2,2023,111.9,2.4
ES62,2,2008,100.3,1.4
ES62,2,2009,95.2,-5.1
ES62,2,2010,95.3,0.2
ES62,2,2011,94.4,-1
ES62,2,2012,91.7,-2.8
ES62,2,2013,90.7,-1.1
ES62,2,2014,92.9,2.4
ES62,2,2015,100,7.6
ES62,2,2016,103.6,3.6
ES62,2,2017,106.8,3.1
ES62,2,2018,106.7,-0.2
ES62,2,2019,109.2,2.3
ES62,2,2020,99.4,-8.9
ES62,2,2021,106.6,7.2
ES62,2,2022,110.8,4
ES62,2,2023,113.1,2
ES63,2,2008,103.8,-1.6
ES63,2,2009,99.4,-4.3
ES63,2,2010,98,-1.4
ES63,2,2011,98.7,0.7
ES63,2,2012,96.8,-1.9
ES63,2,2013,97.5,0.8
ES63,2,2014,97.3,-0.3
ES63,2,2015,100,2.8
ES63,2,2016,101.7,1.7
ES63,2,2017,104.1,2.3
ES63,2,2018,106.3,2.1
ES63,2,2019,107.4,1.1
ES63,2,2020,97.9,-8.8
ES63,2,2021,101.4,3.6
ES63,2,2022,104.6,3.1
ES63,2,2023,106.3,1.7
ES64,2,2008,102,-2
ES64,2,2009,98,-4
ES64,2,2010,95.6,-2.4
ES64,2,2011,96.9,1.3
ES64,2,2012,95.1,-1.8
ES64,2,2013,95.7,0.6
ES64,2,2014,97.2,1.5
ES64,2,2015,100,2.9
ES64,2,2016,102.3,2.3
ES64,2,2017,104.7,2.4
ES64,2,2018,107.2,2.4
ES64,2,2019,108.9,1.6
ES64,2,2020,99.1,-9
ES64,2,2021,102.4,3.3
ES64,2,2022,105.5,3
ES64,2,2023,107.5,1.8
ES7,1,2008,104.2,-0.2
ES7,1,2009,99.5,-4.5
ES7,1,2010,100.3,0.8
ES7,1,2011,99.8,-0.5
ES7,1,2012,97.4,-2.4
ES7,1,2013,96.5,-0.8
ES7,1,2014,97.2,0.7
ES7,1,2015,100,2.9
ES7,1,2016,102.5,2.5
ES7,1,2017,106.3,3.7
ES7,1,2018,108.9,2.4
ES7,1,2019,110.7,1.6
ES7,1,2020,89.9,-18.8
ES7,1,2021,97.6,8.6
ES7,1,2022,109.5,12.1
ES7,1,2023,115.1,5.1
ES70,2,2008,104.2,-0.2
ES70,2,2009,99.5,-4.5
ES70,2,2010,100.3,0.8
ES70,2,2011,99.8,-0.5
ES70,2,2012,97.4,-2.4
ES70,2,2013,96.5,-0.8
ES70,2,2014,97.2,0.7
ES70,2,2015,100,2.9
ES70,2,2016,102.5,2.5
ES70,2,2017,106.3,3.7
ES70,2,2018,108.9,2.4
ES70,2,2019,110.7,1.6
ES70,2,2020,89.9,-18.8
ES70,2,2021,97.6,8.6
ES70,2,2022,109.5,12.1
ES70,2,2023,115.1,5.1
ESZ,1,2008,78.5,1.3
ESZ,1,2009,79.8,1.7
ESZ,1,2010,83.9,5.1
ESZ,1,2011,113.7,35.5
ESZ,1,2012,93.2,-18.1
ESZ,1,2013,97.9,5
ESZ,1,2014,95.7,-2.2
ESZ,1,2015,100,4.4
ESZ,1,2016,93.6,-6.4
ESZ,1,2017,92.8,-0.9
ESZ,1,2018,94.1,1.4
